PTP_TERR;CAPITAL;TAMANO_FAM;PTP_PERIO;PTP_AENC;PTP_SEXO;ESTADO_CIVIL;PTP_LUNAC1;PTP_EDAD1_;NIVEL_INSTRUC;RELA_ACT;PROFESION;PTP_DIASE1;PTP_TJORN;PTP_THORA;PTP_TIEMP;PTP_EXCEP;PARENTESCO;TIP_NUCL_FAM;ACTP1_1;ACTP1_2;ACTP1_3;ACTP1_4;ACTP1_5;ACTP1_6;ACTP1_7;ACTP1_8;ACTP2B_11;ACTP2B_12;ACTP2B_13;ACTP2B_14;ACTP2B_15;ACTP2B_16;ACTP2B_17;ACTP2B_21;ACTP2B_22;ACTP2B_23;ACTP2B_24;ACTP2B_25;ACTP2B_26;ACTP2B_31;ACTP2B_32;ACTP2B_33;ACTP2B_34;ACTP2B_35;ACTP2B_36;ACTP2B_37;ACTP2B_41;ACTP2B_42;ACTP2B_43;ACTP2B_51;ACTP2B_52;ACTP2B_53;ACTP2B_54;ACTP2B_55;ACTP2B_56;ACTP2B_57;ACTP2B_61;ACTP2B_62;ACTP2B_63;ACTP2B_64;ACTP2B_71;ACTP2B_72;ACTP2B_73;ACTP2B_74;ACTP2B_75;ACTP2B_80;ACTP2B_81;ACTP2B_82;ACTP2B_83;ACTP2B_84;ACTP2B_85;ACTP2B_86;ACTP2B_87;ACTP2B_88;ACTP2B_89;ACTP1xLUGAR1_11;ACTP1xLUGAR1_12;ACTP1xLUGAR1_13;ACTP1xLUGAR1_14;ACTP1xLUGAR1_15;ACTP1xLUGAR1_16;ACTP1xLUGAR1_17;ACTP1xLUGAR1_21;ACTP1xLUGAR1_22;ACTP1xLUGAR1_23;ACTP1xLUGAR1_24;ACTP1xLUGAR1_25;ACTP1xLUGAR1_26;ACTP1xLUGAR1_27;ACTP1xLUGAR1_31;ACTP1xLUGAR1_32;ACTP1xLUGAR1_33;ACTP1xLUGAR1_34;ACTP1xLUGAR1_35;ACTP1xLUGAR1_36;ACTP1xLUGAR1_37;ACTP1xLUGAR1_41;ACTP1xLUGAR1_42;ACTP1xLUGAR1_43;ACTP1xLUGAR1_44;ACTP1xLUGAR1_45;ACTP1xLUGAR1_46;ACTP1xLUGAR1_47;ACTP1xLUGAR1_51;ACTP1xLUGAR1_52;ACTP1xLUGAR1_53;ACTP1xLUGAR1_54;ACTP1xLUGAR1_55;ACTP1xLUGAR1_56;ACTP1xLUGAR1_57;ACTP1xLUGAR1_61;ACTP1xLUGAR1_62;ACTP1xLUGAR1_63;ACTP1xLUGAR1_64;ACTP1xLUGAR1_65;ACTP1xLUGAR1_66;ACTP1xLUGAR1_67;ACTP1xLUGAR1_71;ACTP1xLUGAR1_72;ACTP1xLUGAR1_73;ACTP1xLUGAR1_74;ACTP1xLUGAR1_75;ACTP1xLUGAR1_76;ACTP1xLUGAR1_77;ACTP1xLUGAR1_81;ACTP1xLUGAR1_82;ACTP1xLUGAR1_83;ACTP1xLUGAR1_84;ACTP1xLUGAR1_85;ACTP1xLUGAR1_86;ACTP1xLUGAR1_87;PONDERACION
01;059;2;1;2023;1;2;4;04;1;3;8;7;0;0;2;4;1;3;54000;0;5400;0;0;1800;23400;1800;39600;7200;0;7200;0;0;0;0;0;0;0;0;0;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;21600;0;0;1800;0;0;0;0;0;0;0;1800;0;0;0;54000;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;23400;0;0;0;0;0;0;0;0;1800;0;0;0;0;145.961
01;059;2;1;2023;6;1;1;02;2;3;0;6;0;0;4;1;3;4;64500;3600;5700;0;10800;0;0;1800;36000;1200;0;2100;21600;3600;0;0;0;0;0;3600;0;0;4200;0;0;1500;0;0;0;0;0;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;1200;0;0;0;42900;0;14400;0;0;7200;0;3600;0;0;0;0;0;0;4200;0;0;1500;0;0;0;0;0;0;0;0;0;0;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;156.252
01;059;2;1;2023;1;2;4;04;1;3;7;7;0;0;3;4;1;3;57900;0;8100;0;0;5400;15000;0;45600;4200;0;8100;0;0;0;0;0;0;0;0;0;3600;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57900;0;0;0;0;0;0;0;0;0;0;0;0;0;8100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;0;0;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;145.961
01;059;3;1;2023;6;2;1;03;3;1;3;5;1;3;1;4;1;2;49800;14400;7800;0;6600;3900;0;3900;35700;3300;0;3300;0;7500;0;14400;0;0;0;0;0;6000;0;0;0;1800;0;0;0;0;0;6600;0;0;0;0;0;0;0;3900;0;0;0;0;0;0;0;1200;0;600;0;0;0;0;0;1500;600;49800;0;0;0;0;0;0;0;14400;0;0;0;0;0;6000;0;600;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6600;0;0;0;3900;0;0;0;0;0;0;0;0;0;0;0;0;0;3900;0;0;0;0;166.919
01;059;3;1;2023;6;2;1;03;;1;8;2;1;3;3;4;2;2;39900;27900;5400;2700;0;0;9300;1200;30000;2700;0;5100;2100;0;0;27900;0;0;0;0;0;5400;0;0;0;0;0;0;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;9300;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;37800;2100;0;0;0;0;0;0;27900;0;0;0;0;0;5400;0;0;0;0;0;0;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9300;0;0;0;0;0;0;0;0;1200;0;0;0;0;640.464
01;059;3;1;2023;1;1;4;02;2;3;8;4;0;0;2;4;3;2;39300;0;17700;0;8400;15900;0;5100;27900;3600;0;7800;0;0;0;0;0;0;0;0;0;5700;8100;0;0;3900;0;0;0;0;0;3600;4800;0;0;0;0;0;10800;5100;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;3600;0;0;39300;0;0;0;0;0;0;0;0;0;0;0;0;0;17400;0;300;0;0;0;0;0;0;0;0;0;0;0;4800;0;3600;0;0;0;0;0;0;15900;0;0;0;0;0;0;0;0;0;0;0;0;0;5100;0;0;0;0;850.106
01;059;2;1;2023;1;4;4;04;1;3;7;6;0;0;1;1;3;4;52200;0;9900;0;7200;3600;7200;6300;34200;2700;0;5400;0;9900;0;0;0;0;0;0;0;0;0;0;0;0;0;9900;0;0;0;3600;0;0;0;0;0;3600;0;3600;0;0;7200;0;0;0;0;0;0;0;0;0;0;2700;1800;1800;0;52200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9900;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;3600;0;0;0;3600;0;0;0;0;7200;0;0;0;0;0;0;0;0;6300;0;0;0;0;159.999
01;059;3;1;2023;1;1;1;02;3;3;0;7;0;0;2;4;3;2;55800;0;3600;0;3300;15300;1800;6600;37800;5400;0;4500;8100;0;0;0;0;0;0;0;0;2700;900;0;0;0;0;0;0;0;0;0;3300;0;0;0;0;0;0;9000;3600;2700;0;0;0;1800;0;0;0;0;0;0;0;6600;0;0;0;47700;0;0;0;0;3600;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;2400;0;0;0;0;0;900;6300;0;7200;0;0;0;1800;0;0;0;0;0;0;1800;0;0;6600;0;0;0;0;240.532
01;059;1;1;2023;6;3;4;04;1;3;6;6;0;0;1;4;1;1;53400;0;14100;0;0;0;17700;1200;44100;1200;0;8100;0;0;0;0;0;0;0;0;0;6300;4800;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17700;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;53400;0;0;0;0;0;0;0;0;0;0;0;0;0;11100;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17700;0;0;0;0;0;0;0;0;1200;0;0;0;0;127.905
01;059;2;1;2023;6;4;1;03;2;2;3;7;0;0;2;4;1;4;46500;0;25500;0;1800;0;12600;0;35100;3000;0;3600;4800;0;0;0;0;0;0;0;0;5400;4800;1200;0;600;0;13500;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41700;0;0;0;0;4800;0;0;0;0;0;0;0;0;11400;0;13500;600;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;155.730
01;059;2;1;2023;6;2;4;04;1;3;8;3;0;0;2;4;2;3;46200;0;13200;0;0;5400;18600;3000;27900;2400;0;6600;9300;0;0;0;0;0;0;0;0;8100;3300;900;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;18600;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;36900;0;0;0;0;9300;0;0;0;0;0;0;0;0;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;0;0;18600;0;0;0;0;0;0;0;0;3000;0;0;0;0;620.415
01;059;4;1;2023;1;1;1;02;3;1;2;5;1;3;3;4;4;5;40500;28800;900;0;0;4200;4500;7500;27000;7200;0;6300;0;0;0;28800;0;0;0;0;0;0;0;0;0;0;0;900;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;4500;0;0;0;0;5400;0;0;0;0;0;0;2100;0;0;38700;0;0;0;1800;0;0;0;28800;0;0;0;0;0;0;0;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4200;0;0;4500;0;0;0;0;0;0;0;0;7500;0;0;0;0;192.025
01;059;3;1;2023;1;2;4;03;;1;2;6;3;1;2;4;1;2;59400;0;9900;900;7200;3600;300;5100;39900;2400;0;5400;11700;0;0;0;0;0;0;0;0;0;0;0;0;9900;0;0;900;0;0;7200;0;0;0;0;0;0;0;3600;0;0;300;0;0;0;0;0;0;4200;0;0;0;900;0;0;0;47700;0;0;7200;0;4500;0;0;0;0;0;0;0;0;0;0;0;9900;0;0;0;0;0;900;0;0;0;0;0;0;0;0;0;0;7200;0;0;3600;0;0;0;0;300;0;0;0;0;0;0;0;0;5100;0;0;0;0;151.758
01;059;2;1;2023;6;3;2;04;1;3;4;6;0;0;2;4;1;4;48000;0;17100;0;0;5700;15600;0;33000;3900;0;6600;4500;0;0;0;0;0;0;0;0;4800;8400;0;0;3900;0;0;0;0;0;0;0;0;0;0;0;0;0;5700;0;0;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43500;0;0;0;0;4500;0;0;0;0;0;0;0;0;13200;0;3900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5700;0;0;0;0;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;127.905
01;059;3;1;2023;1;2;1;03;2;1;7;7;1;3;2;4;2;2;31500;30600;1500;3600;0;0;18000;1200;23400;1800;0;5700;600;0;0;30600;0;0;0;0;0;1500;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;16800;1200;0;0;0;1200;0;0;0;0;0;0;0;0;0;30900;600;0;0;0;0;0;0;29400;1200;0;0;0;0;1500;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18000;0;0;0;0;0;0;0;0;1200;0;0;0;0;161.029
01;059;3;1;2023;6;2;4;03;2;1;8;5;1;3;2;4;2;2;42300;22200;5400;3600;1500;0;9000;2400;35100;900;0;6300;0;0;0;20700;0;1500;0;0;0;600;2400;2400;0;0;0;0;3600;0;0;0;0;1500;0;0;0;0;0;0;0;0;9000;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;42300;0;0;0;0;0;0;0;22200;0;0;0;0;0;5400;0;0;0;0;0;0;3600;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;9000;0;0;0;0;0;0;0;0;2400;0;0;0;0;166.919
01;059;2;1;2023;1;1;1;03;3;1;2;1;1;3;3;4;3;4;37500;24300;13200;0;900;1800;4800;3900;29700;900;0;6000;900;0;0;24300;0;0;0;0;0;7200;2100;0;0;3900;0;0;0;0;0;0;900;0;0;0;0;0;0;0;0;1800;4800;0;0;0;0;3000;0;900;0;0;0;0;0;0;0;36600;900;0;0;0;0;0;0;24300;0;0;0;0;0;9300;0;0;3900;0;0;0;0;0;0;0;0;0;0;0;900;0;0;0;0;0;1800;0;0;0;0;0;0;4800;0;0;0;0;0;0;0;0;3900;0;0;0;0;630.422
01;059;1;1;2023;6;4;4;04;3;3;8;5;0;0;2;4;1;1;59400;0;11700;0;0;7200;8100;0;51000;1200;0;7200;0;0;0;0;0;0;0;0;0;5400;600;0;0;3600;0;2100;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;8100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59400;0;0;0;0;0;0;0;0;0;0;0;0;0;8100;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;8100;0;0;0;0;0;0;0;0;0;0;0;0;0;165.387
01;059;3;1;2023;1;1;1;03;3;1;8;5;1;3;2;4;3;2;39600;19800;1800;0;3600;0;12600;9000;28800;2700;0;4500;3600;0;0;19800;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;12600;0;0;0;0;1800;0;5400;0;0;0;1800;0;0;0;36000;0;0;0;0;3600;0;0;19800;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;12600;0;0;0;0;0;0;0;0;9000;0;0;0;0;165.858
01;059;1;1;2023;6;2;4;04;1;3;0;7;0;0;3;4;1;1;47700;0;10500;0;10800;0;11700;5700;35700;4200;0;7800;0;0;0;0;0;0;0;0;0;5400;4800;0;300;0;0;0;0;0;0;10800;0;0;0;0;0;0;0;0;0;0;11700;0;0;0;0;0;0;0;0;0;0;5700;0;0;0;47700;0;0;0;0;0;0;0;0;0;0;0;0;0;10500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10800;0;0;0;0;0;0;0;0;0;0;11700;0;0;0;0;0;0;0;0;5700;0;0;0;0;163.430
01;059;3;1;2023;1;2;1;03;3;1;2;6;3;1;1;5;2;2;44400;0;15600;5400;4500;14400;2100;0;29700;1200;0;13500;0;0;0;0;0;0;0;0;0;12300;3300;0;0;0;0;0;5400;0;0;0;4500;0;0;0;0;0;12600;1800;0;0;2100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30900;0;13500;0;0;0;0;0;0;0;0;0;0;0;5100;0;10500;0;0;0;0;3300;0;2100;0;0;0;0;0;0;4500;0;0;0;0;0;0;9000;0;5400;0;0;0;0;2100;0;0;0;0;0;0;0;0;0;0;0;151.758
01;059;2;1;2023;6;1;1;02;;1;4;2;1;4;3;4;3;4;51000;14400;5700;0;0;12000;0;3300;30600;15600;0;4800;0;0;0;14400;0;0;0;0;0;3300;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;0;0;0;0;1500;0;900;900;0;0;0;0;0;0;39000;600;0;11400;0;0;0;0;14400;0;0;0;0;0;5700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3300;0;0;0;0;622.727
01;059;1;1;2023;1;1;1;04;3;3;8;2;0;0;3;4;1;1;45000;0;9900;0;3600;12600;12600;2700;34200;2700;0;8100;0;0;0;0;0;0;0;0;0;1800;0;0;1800;6300;0;0;0;0;0;3600;0;0;0;0;0;0;0;12600;0;0;12600;0;0;0;0;0;0;2700;0;0;0;0;0;0;0;45000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;6300;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;12600;0;0;0;0;12600;0;0;0;0;0;0;0;0;2700;0;0;0;0;687.402
01;059;3;1;2023;1;1;1;03;3;1;2;5;1;3;3;4;3;2;38100;24300;2400;0;0;14100;6300;1200;32700;300;0;5100;0;0;0;24300;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;900;6300;5100;4500;0;0;1800;0;1200;0;0;0;0;0;0;0;0;0;38100;0;0;0;0;0;0;0;24300;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13200;0;900;0;0;0;0;6300;0;0;0;0;0;0;0;0;1200;0;0;0;0;165.858
01;059;2;1;2023;6;4;4;03;3;1;8;5;1;3;4;4;1;4;36900;30900;9300;1500;0;0;2700;5100;25200;4200;0;4800;2700;0;0;30900;0;0;0;0;0;4800;600;0;0;600;2100;1200;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;2700;0;0;0;0;3000;0;1800;0;0;0;300;0;0;0;34200;0;0;0;0;2700;0;0;30900;0;0;0;0;0;6600;0;2100;600;0;0;0;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2700;0;0;0;0;0;0;0;0;5100;0;0;0;0;166.919
01;059;3;1;2023;1;1;1;02;3;1;6;7;3;1;2;4;3;4;54600;0;9000;0;0;12000;4500;6300;33300;2400;0;8100;10800;0;0;0;0;0;0;0;0;7200;600;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;0;4500;0;0;0;0;0;0;0;0;0;0;5400;0;0;900;43800;0;0;0;0;10800;0;0;0;0;0;0;0;0;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;0;0;0;4500;0;0;0;0;0;0;0;0;6300;0;0;0;0;240.532
01;059;2;1;2023;1;2;4;04;3;3;2;6;0;0;3;4;1;3;54600;0;2700;0;4800;4200;18900;1200;38400;5100;0;9300;1800;0;0;0;0;0;0;0;0;900;0;0;0;1800;0;0;0;0;0;0;4800;0;0;0;0;0;0;4200;0;0;18900;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;52800;0;0;0;0;1800;0;0;0;0;0;0;0;0;900;0;0;1800;0;0;0;0;0;0;0;0;0;0;4800;0;0;0;0;0;0;0;0;4200;0;0;0;0;18900;0;0;0;0;0;0;0;0;1200;0;0;0;0;159.999
